Date,G10001,P10100,P10101,P11100,P10200,P10201,P10004,T10000,G10101,G103001,T101100,T10101,T10005,F101000,F102000,G115001,G115011,M12070,M12071,M12072
11/08/16 16:03:06, 3675, 3675, 3675, 3675, 3675, 3675, 3675, 3675, 3675,13765, 367.50, 367.50, 367.50, 367.50, 367.50, 367.50, 367.50, 367.50, 367.50, 367.50
11/08/16 16:03:08, 3680, 3680, 3680, 3680, 3680, 3680, 3680, 3680, 3680,13770, 368.00, 368.00, 368.00, 368.00, 368.00, 368.00, 368.00, 368.00, 368.00, 368.00
11/08/16 16:03:10, 3685, 3685, 3685, 3685, 3685, 3685, 3685, 3685, 3685,13775, 368.50, 368.50, 368.50, 368.50, 368.50, 368.50, 368.50, 368.50, 368.50, 368.50
11/08/16 16:03:12, 3690, 3690, 3690, 3690, 3690, 3690, 3690, 3690, 3690,13780, 369.00, 369.00, 369.00, 369.00, 369.00, 369.00, 369.00, 369.00, 369.00, 369.00
11/08/16 16:03:14, 3695, 3695, 3695, 3695, 3695, 3695, 3695, 3695, 3695,13785, 369.50, 369.50, 369.50, 369.50, 369.50, 369.50, 369.50, 369.50, 369.50, 369.50
11/08/16 16:03:16, 3700, 3700, 3700, 3700, 3700, 3700, 3700, 3700, 3700,13790, 370.00, 370.00, 370.00, 370.00, 370.00, 370.00, 370.00, 370.00, 370.00, 370.00
11/08/16 16:03:18, 3705, 3705, 3705, 3705, 3705, 3705, 3705, 3705, 3705,13795, 370.50, 370.50, 370.50, 370.50, 370.50, 370.50, 370.50, 370.50, 370.50, 370.50
11/08/16 16:03:20, 3710, 3710, 3710, 3710, 3710, 3710, 3710, 3710, 3710,13800, 371.00, 371.00, 371.00, 371.00, 371.00, 371.00, 371.00, 371.00, 371.00, 371.00
11/08/16 16:03:22, 3715, 3715, 3715, 3715, 3715, 3715, 3715, 3715, 3715,13805, 371.50, 371.50, 371.50, 371.50, 371.50, 371.50, 371.50, 371.50, 371.50, 371.50
11/08/16 16:03:24, 3720, 3720, 3720, 3720, 3720, 3720, 3720, 3720, 3720,13810, 372.00, 372.00, 372.00, 372.00, 372.00, 372.00, 372.00, 372.00, 372.00, 372.00
11/08/16 16:03:26, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725,13815, 372.50, 372.50, 372.50, 372.50, 372.50, 372.50, 372.50, 372.50, 372.50, 372.50
11/08/16 16:03:28, 3730, 3730, 3730, 3730, 3730, 3730, 3730, 3730, 3730,13820, 373.00, 373.00, 373.00, 373.00, 373.00, 373.00, 373.00, 373.00, 373.00, 373.00
11/08/16 16:03:30, 3735, 3735, 3735, 3735, 3735, 3735, 3735, 3735, 3735,13825, 373.50, 373.50, 373.50, 373.50, 373.50, 373.50, 373.50, 373.50, 373.50, 373.50
11/08/16 16:03:32, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740,13830, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00
11/08/16 16:03:34, 3745, 3745, 3745, 3745, 3745, 3745, 3745, 3745, 3745,13835, 374.50, 374.50, 374.50, 374.50, 374.50, 374.50, 374.50, 374.50, 374.50, 374.50
11/08/16 16:03:36, 3750, 3750, 3750, 3750, 3750, 3750, 3750, 3750, 3750,13840, 375.00, 375.00, 375.00, 375.00, 375.00, 375.00, 375.00, 375.00, 375.00, 375.00
11/08/16 16:03:38, 3755, 3755, 3755, 3755, 3755, 3755, 3755, 3755, 3755,13845, 375.50, 375.50, 375.50, 375.50, 375.50, 375.50, 375.50, 375.50, 375.50, 375.50
11/08/16 16:03:40, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760,13850, 376.00, 376.00, 376.00, 376.00, 376.00, 376.00, 376.00, 376.00, 376.00, 376.00
11/08/16 16:03:42, 3765, 3765, 3765, 3765, 3765, 3765, 3765, 3765, 3765,13855, 376.50, 376.50, 376.50, 376.50, 376.50, 376.50, 376.50, 376.50, 376.50, 376.50
11/08/16 16:03:44, 3770, 3770, 3770, 3770, 3770, 3770, 3770, 3770, 3770,13860, 377.00, 377.00, 377.00, 377.00, 377.00, 377.00, 377.00, 377.00, 377.00, 377.00
11/08/16 16:03:46, 3775, 3775, 3775, 3775, 3775, 3775, 3775, 3775, 3775,13865, 377.50, 377.50, 377.50, 377.50, 377.50, 377.50, 377.50, 377.50, 377.50, 377.50
11/08/16 16:03:48, 3780, 3780, 3780, 3780, 3780, 3780, 3780, 3780, 3780,13870, 378.00, 378.00, 378.00, 378.00, 378.00, 378.00, 378.00, 378.00, 378.00, 378.00
11/08/16 16:03:50, 3785, 3785, 3785, 3785, 3785, 3785, 3785, 3785, 3785,13875, 378.50, 378.50, 378.50, 378.50, 378.50, 378.50, 378.50, 378.50, 378.50, 378.50
11/08/16 16:03:52, 3790, 3790, 3790, 3790, 3790, 3790, 3790, 3790, 3790,13880, 379.00, 379.00, 379.00, 379.00, 379.00, 379.00, 379.00, 379.00, 379.00, 379.00
11/08/16 16:03:54, 3795, 3795, 3795, 3795, 3795, 3795, 3795, 3795, 3795,13885, 379.50, 379.50, 379.50, 379.50, 379.50, 379.50, 379.50, 379.50, 379.50, 379.50
11/08/16 16:03:56, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800,13890, 380.00, 380.00, 380.00, 380.00, 380.00, 380.00, 380.00, 380.00, 380.00, 380.00
11/08/16 16:03:58, 3805, 3805, 3805, 3805, 3805, 3805, 3805, 3805, 3805,13895, 380.50, 380.50, 380.50, 380.50, 380.50, 380.50, 380.50, 380.50, 380.50, 380.50
11/08/16 16:04:00, 3810, 3810, 3810, 3810, 3810, 3810, 3810, 3810, 3810,13900, 381.00, 381.00, 381.00, 381.00, 381.00, 381.00, 381.00, 381.00, 381.00, 381.00
11/08/16 16:04:02, 3815, 3815, 3815, 3815, 3815, 3815, 3815, 3815, 3815,13905, 381.50, 381.50, 381.50, 381.50, 381.50, 381.50, 381.50, 381.50, 381.50, 381.50
11/08/16 16:04:04, 3820, 3820, 3820, 3820, 3820, 3820, 3820, 3820, 3820,13910, 382.00, 382.00, 382.00, 382.00, 382.00, 382.00, 382.00, 382.00, 382.00, 382.00
11/08/16 16:04:06, 3825, 3825, 3825, 3825, 3825, 3825, 3825, 3825, 3825,13915, 382.50, 382.50, 382.50, 382.50, 382.50, 382.50, 382.50, 382.50, 382.50, 382.50
11/08/16 16:04:08, 3830, 3830, 3830, 3830, 3830, 3830, 3830, 3830, 3830,13920, 383.00, 383.00, 383.00, 383.00, 383.00, 383.00, 383.00, 383.00, 383.00, 383.00
11/08/16 16:04:10, 3835, 3835, 3835, 3835, 3835, 3835, 3835, 3835, 3835,13925, 383.50, 383.50, 383.50, 383.50, 383.50, 383.50, 383.50, 383.50, 383.50, 383.50
11/08/16 16:04:12, 3840, 3840, 3840, 3840, 3840, 3840, 3840, 3840, 3840,13930, 384.00, 384.00, 384.00, 384.00, 384.00, 384.00, 384.00, 384.00, 384.00, 384.00
11/08/16 16:04:14, 3845, 3845, 3845, 3845, 3845, 3845, 3845, 3845, 3845,13935, 384.50, 384.50, 384.50, 384.50, 384.50, 384.50, 384.50, 384.50, 384.50, 384.50
11/08/16 16:04:16, 3850, 3850, 3850, 3850, 3850, 3850, 3850, 3850, 3850,13940, 385.00, 385.00, 385.00, 385.00, 385.00, 385.00, 385.00, 385.00, 385.00, 385.00
11/08/16 16:04:18, 3855, 3855, 3855, 3855, 3855, 3855, 3855, 3855, 3855,13945, 385.50, 385.50, 385.50, 385.50, 385.50, 385.50, 385.50, 385.50, 385.50, 385.50
11/08/16 16:04:20, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860, 3860,13950, 386.00, 386.00, 386.00, 386.00, 386.00, 386.00, 386.00, 386.00, 386.00, 386.00
11/08/16 16:04:22, 3865, 3865, 3865, 3865, 3865, 3865, 3865, 3865, 3865,13955, 386.50, 386.50, 386.50, 386.50, 386.50, 386.50, 386.50, 386.50, 386.50, 386.50
11/08/16 16:04:24, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870,13960, 387.00, 387.00, 387.00, 387.00, 387.00, 387.00, 387.00, 387.00, 387.00, 387.00
11/08/16 16:04:26, 3875, 3875, 3875, 3875, 3875, 3875, 3875, 3875, 3875,13965, 387.50, 387.50, 387.50, 387.50, 387.50, 387.50, 387.50, 387.50, 387.50, 387.50
11/08/16 16:04:28, 3880, 3880, 3880, 3880, 3880, 3880, 3880, 3880, 3880,13970, 388.00, 388.00, 388.00, 388.00, 388.00, 388.00, 388.00, 388.00, 388.00, 388.00
11/08/16 16:04:30, 3885, 3885, 3885, 3885, 3885, 3885, 3885, 3885, 3885,13975, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50, 388.50
11/08/16 16:04:32, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3890,13980, 389.00, 389.00, 389.00, 389.00, 389.00, 389.00, 389.00, 389.00, 389.00, 389.00
11/08/16 16:04:34, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895,13985, 389.50, 389.50, 389.50, 389.50, 389.50, 389.50, 389.50, 389.50, 389.50, 389.50
11/08/16 16:04:36, 3900, 3900, 3900, 3900, 3900, 3900, 3900, 3900, 3900,13990, 390.00, 390.00, 390.00, 390.00, 390.00, 390.00, 390.00, 390.00, 390.00, 390.00
11/08/16 16:04:38, 3905, 3905, 3905, 3905, 3905, 3905, 3905, 3905, 3905,13995, 390.50, 390.50, 390.50, 390.50, 390.50, 390.50, 390.50, 390.50, 390.50, 390.50
11/08/16 16:04:40, 3910, 3910, 3910, 3910, 3910, 3910, 3910, 3910, 3910,14000, 391.00, 391.00, 391.00, 391.00, 391.00, 391.00, 391.00, 391.00, 391.00, 391.00
11/08/16 16:04:42, 3915, 3915, 3915, 3915, 3915, 3915, 3915, 3915, 3915,14005, 391.50, 391.50, 391.50, 391.50, 391.50, 391.50, 391.50, 391.50, 391.50, 391.50
11/08/16 16:04:44, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920,14010, 392.00, 392.00, 392.00, 392.00, 392.00, 392.00, 392.00, 392.00, 392.00, 392.00
11/08/16 16:04:46, 3925, 3925, 3925, 3925, 3925, 3925, 3925, 3925, 3925,14015, 392.50, 392.50, 392.50, 392.50, 392.50, 392.50, 392.50, 392.50, 392.50, 392.50
11/08/16 16:04:48, 3930, 3930, 3930, 3930, 3930, 3930, 3930, 3930, 3930,14020, 393.00, 393.00, 393.00, 393.00, 393.00, 393.00, 393.00, 393.00, 393.00, 393.00
11/08/16 16:04:50, 3935, 3935, 3935, 3935, 3935, 3935, 3935, 3935, 3935,14025, 393.50, 393.50, 393.50, 393.50, 393.50, 393.50, 393.50, 393.50, 393.50, 393.50
11/08/16 16:04:52, 3940, 3940, 3940, 3940, 3940, 3940, 3940, 3940, 3940,14030, 394.00, 394.00, 394.00, 394.00, 394.00, 394.00, 394.00, 394.00, 394.00, 394.00
11/08/16 16:04:54, 3945, 3945, 3945, 3945, 3945, 3945, 3945, 3945, 3945,14035, 394.50, 394.50, 394.50, 394.50, 394.50, 394.50, 394.50, 394.50, 394.50, 394.50
11/08/16 16:04:56, 3950, 3950, 3950, 3950, 3950, 3950, 3950, 3950, 3950,14040, 395.00, 395.00, 395.00, 395.00, 395.00, 395.00, 395.00, 395.00, 395.00, 395.00
11/08/16 16:04:58, 3955, 3955, 3955, 3955, 3955, 3955, 3955, 3955, 3955,14045, 395.50, 395.50, 395.50, 395.50, 395.50, 395.50, 395.50, 395.50, 395.50, 395.50
11/08/16 16:05:00, 3960, 3960, 3960, 3960, 3960, 3960, 3960, 3960, 3960,14050, 396.00, 396.00, 396.00, 396.00, 396.00, 396.00, 396.00, 396.00, 396.00, 396.00
11/08/16 16:05:02, 3965, 3965, 3965, 3965, 3965, 3965, 3965, 3965, 3965,14055, 396.50, 396.50, 396.50, 396.50, 396.50, 396.50, 396.50, 396.50, 396.50, 396.50
11/08/16 16:05:04, 3970, 3970, 3970, 3970, 3970, 3970, 3970, 3970, 3970,14060, 397.00, 397.00, 397.00, 397.00, 397.00, 397.00, 397.00, 397.00, 397.00, 397.00
11/08/16 16:05:06, 3975, 3975, 3975, 3975, 3975, 3975, 3975, 3975, 3975,14065, 397.50, 397.50, 397.50, 397.50, 397.50, 397.50, 397.50, 397.50, 397.50, 397.50
11/08/16 16:05:08, 3980, 3980, 3980, 3980, 3980, 3980, 3980, 3980, 3980,14070, 398.00, 398.00, 398.00, 398.00, 398.00, 398.00, 398.00, 398.00, 398.00, 398.00
11/08/16 16:05:10, 3985, 3985, 3985, 3985, 3985, 3985, 3985, 3985, 3985,14075, 398.50, 398.50, 398.50, 398.50, 398.50, 398.50, 398.50, 398.50, 398.50, 398.50
11/08/16 16:05:12, 3990, 3990, 3990, 3990, 3990, 3990, 3990, 3990, 3990,14080, 399.00, 399.00, 399.00, 399.00, 399.00, 399.00, 399.00, 399.00, 399.00, 399.00
11/08/16 16:05:14, 3995, 3995, 3995, 3995, 3995, 3995, 3995, 3995, 3995,14085, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50
11/08/16 16:05:16, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000,14090, 400.00, 400.00, 400.00, 400.00, 400.00, 400.00, 400.00, 400.00, 400.00, 400.00
11/08/16 16:05:18, 4005, 4005, 4005, 4005, 4005, 4005, 4005, 4005, 4005,14095, 400.50, 400.50, 400.50, 400.50, 400.50, 400.50, 400.50, 400.50, 400.50, 400.50
11/08/16 16:05:20, 4010, 4010, 4010, 4010, 4010, 4010, 4010, 4010, 4010,14100, 401.00, 401.00, 401.00, 401.00, 401.00, 401.00, 401.00, 401.00, 401.00, 401.00
11/08/16 16:05:22, 4015, 4015, 4015, 4015, 4015, 4015, 4015, 4015, 4015,14105, 401.50, 401.50, 401.50, 401.50, 401.50, 401.50, 401.50, 401.50, 401.50, 401.50
11/08/16 16:05:24, 4020, 4020, 4020, 4020, 4020, 4020, 4020, 4020, 4020,14110, 402.00, 402.00, 402.00, 402.00, 402.00, 402.00, 402.00, 402.00, 402.00, 402.00
11/08/16 16:05:26, 4025, 4025, 4025, 4025, 4025, 4025, 4025, 4025, 4025,14115, 402.50, 402.50, 402.50, 402.50, 402.50, 402.50, 402.50, 402.50, 402.50, 402.50
11/08/16 16:05:28, 4030, 4030, 4030, 4030, 4030, 4030, 4030, 4030, 4030,14120, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00
11/08/16 16:05:30, 4035, 4035, 4035, 4035, 4035, 4035, 4035, 4035, 4035,14125, 403.50, 403.50, 403.50, 403.50, 403.50, 403.50, 403.50, 403.50, 403.50, 403.50
11/08/16 16:05:32, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040,14130, 404.00, 404.00, 404.00, 404.00, 404.00, 404.00, 404.00, 404.00, 404.00, 404.00
11/08/16 16:05:34, 4045, 4045, 4045, 4045, 4045, 4045, 4045, 4045, 4045,14135, 404.50, 404.50, 404.50, 404.50, 404.50, 404.50, 404.50, 404.50, 404.50, 404.50
11/08/16 16:05:36, 4050, 4050, 4050, 4050, 4050, 4050, 4050, 4050, 4050,14140, 405.00, 405.00, 405.00, 405.00, 405.00, 405.00, 405.00, 405.00, 405.00, 405.00
11/08/16 16:05:38, 4055, 4055, 4055, 4055, 4055, 4055, 4055, 4055, 4055,14145, 405.50, 405.50, 405.50, 405.50, 405.50, 405.50, 405.50, 405.50, 405.50, 405.50
11/08/16 16:05:40, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060,14150, 406.00, 406.00, 406.00, 406.00, 406.00, 406.00, 406.00, 406.00, 406.00, 406.00
11/08/16 16:05:42, 4065, 4065, 4065, 4065, 4065, 4065, 4065, 4065, 4065,14155, 406.50, 406.50, 406.50, 406.50, 406.50, 406.50, 406.50, 406.50, 406.50, 406.50
11/08/16 16:05:44, 4070, 4070, 4070, 4070, 4070, 4070, 4070, 4070, 4070,14160, 407.00, 407.00, 407.00, 407.00, 407.00, 407.00, 407.00, 407.00, 407.00, 407.00
11/08/16 16:05:46, 4075, 4075, 4075, 4075, 4075, 4075, 4075, 4075, 4075,14165, 407.50, 407.50, 407.50, 407.50, 407.50, 407.50, 407.50, 407.50, 407.50, 407.50
11/08/16 16:05:48, 4080, 4080, 4080, 4080, 4080, 4080, 4080, 4080, 4080,14170, 408.00, 408.00, 408.00, 408.00, 408.00, 408.00, 408.00, 408.00, 408.00, 408.00
11/08/16 16:05:50, 4085, 4085, 4085, 4085, 4085, 4085, 4085, 4085, 4085,14175, 408.50, 408.50, 408.50, 408.50, 408.50, 408.50, 408.50, 408.50, 408.50, 408.50
11/08/16 16:05:52, 4090, 4090, 4090, 4090, 4090, 4090, 4090, 4090, 4090,14180, 409.00, 409.00, 409.00, 409.00, 409.00, 409.00, 409.00, 409.00, 409.00, 409.00
11/08/16 16:05:54, 4095, 4095, 4095, 4095, 4095, 4095, 4095, 4095, 4095,14185, 409.50, 409.50, 409.50, 409.50, 409.50, 409.50, 409.50, 409.50, 409.50, 409.50
11/08/16 16:05:56, 4100, 4100, 4100, 4100, 4100, 4100, 4100, 4100, 4100,14190, 410.00, 410.00, 410.00, 410.00, 410.00, 410.00, 410.00, 410.00, 410.00, 410.00
11/08/16 16:05:58, 4105, 4105, 4105, 4105, 4105, 4105, 4105, 4105, 4105,14195, 410.50, 410.50, 410.50, 410.50, 410.50, 410.50, 410.50, 410.50, 410.50, 410.50
11/08/16 16:06:00, 4110, 4110, 4110, 4110, 4110, 4110, 4110, 4110, 4110,14200, 411.00, 411.00, 411.00, 411.00, 411.00, 411.00, 411.00, 411.00, 411.00, 411.00
11/08/16 16:06:02, 4115, 4115, 4115, 4115, 4115, 4115, 4115, 4115, 4115,14205, 411.50, 411.50, 411.50, 411.50, 411.50, 411.50, 411.50, 411.50, 411.50, 411.50
11/08/16 16:06:04, 4120, 4120, 4120, 4120, 4120, 4120, 4120, 4120, 4120,14210, 412.00, 412.00, 412.00, 412.00, 412.00, 412.00, 412.00, 412.00, 412.00, 412.00
11/08/16 16:06:06, 4125, 4125, 4125, 4125, 4125, 4125, 4125, 4125, 4125,14215, 412.50, 412.50, 412.50, 412.50, 412.50, 412.50, 412.50, 412.50, 412.50, 412.50
11/08/16 16:06:08, 4130, 4130, 4130, 4130, 4130, 4130, 4130, 4130, 4130,14220, 413.00, 413.00, 413.00, 413.00, 413.00, 413.00, 413.00, 413.00, 413.00, 413.00
11/08/16 16:06:10, 4135, 4135, 4135, 4135, 4135, 4135, 4135, 4135, 4135,14225, 413.50, 413.50, 413.50, 413.50, 413.50, 413.50, 413.50, 413.50, 413.50, 413.50
11/08/16 16:06:12, 4140, 4140, 4140, 4140, 4140, 4140, 4140, 4140, 4140,14230, 414.00, 414.00, 414.00, 414.00, 414.00, 414.00, 414.00, 414.00, 414.00, 414.00
11/08/16 16:06:14, 4145, 4145, 4145, 4145, 4145, 4145, 4145, 4145, 4145,14235, 414.50, 414.50, 414.50, 414.50, 414.50, 414.50, 414.50, 414.50, 414.50, 414.50
11/08/16 16:06:16, 4150, 4150, 4150, 4150, 4150, 4150, 4150, 4150, 4150,14240, 415.00, 415.00, 415.00, 415.00, 415.00, 415.00, 415.00, 415.00, 415.00, 415.00
11/08/16 16:06:18, 4155, 4155, 4155, 4155, 4155, 4155, 4155, 4155, 4155,14245, 415.50, 415.50, 415.50, 415.50, 415.50, 415.50, 415.50, 415.50, 415.50, 415.50
11/08/16 16:06:20, 4160, 4160, 4160, 4160, 4160, 4160, 4160, 4160, 4160,14250, 416.00, 416.00, 416.00, 416.00, 416.00, 416.00, 416.00, 416.00, 416.00, 416.00
11/08/16 16:06:22, 4165, 4165, 4165, 4165, 4165, 4165, 4165, 4165, 4165,14255, 416.50, 416.50, 416.50, 416.50, 416.50, 416.50, 416.50, 416.50, 416.50, 416.50
11/08/16 16:06:24, 4170, 4170, 4170, 4170, 4170, 4170, 4170, 4170, 4170,14260, 417.00, 417.00, 417.00, 417.00, 417.00, 417.00, 417.00, 417.00, 417.00, 417.00
11/08/16 16:06:26, 4175, 4175, 4175, 4175, 4175, 4175, 4175, 4175, 4175,14265, 417.50, 417.50, 417.50, 417.50, 417.50, 417.50, 417.50, 417.50, 417.50, 417.50
11/08/16 16:06:28, 4180, 4180, 4180, 4180, 4180, 4180, 4180, 4180, 4180,14270, 418.00, 418.00, 418.00, 418.00, 418.00, 418.00, 418.00, 418.00, 418.00, 418.00
11/08/16 16:06:30, 4185, 4185, 4185, 4185, 4185, 4185, 4185, 4185, 4185,14275, 418.50, 418.50, 418.50, 418.50, 418.50, 418.50, 418.50, 418.50, 418.50, 418.50
11/08/16 16:06:32, 4190, 4190, 4190, 4190, 4190, 4190, 4190, 4190, 4190,14280, 419.00, 419.00, 419.00, 419.00, 419.00, 419.00, 419.00, 419.00, 419.00, 419.00
11/08/16 16:06:34, 4195, 4195, 4195, 4195, 4195, 4195, 4195, 4195, 4195,14285, 419.50, 419.50, 419.50, 419.50, 419.50, 419.50, 419.50, 419.50, 419.50, 419.50
11/08/16 16:06:36, 4200, 4200, 4200, 4200, 4200, 4200, 4200, 4200, 4200,14290, 420.00, 420.00, 420.00, 420.00, 420.00, 420.00, 420.00, 420.00, 420.00, 420.00
11/08/16 16:06:38, 4205, 4205, 4205, 4205, 4205, 4205, 4205, 4205, 4205,14295, 420.50, 420.50, 420.50, 420.50, 420.50, 420.50, 420.50, 420.50, 420.50, 420.50
11/08/16 16:06:40, 4210, 4210, 4210, 4210, 4210, 4210, 4210, 4210, 4210,14300, 421.00, 421.00, 421.00, 421.00, 421.00, 421.00, 421.00, 421.00, 421.00, 421.00
11/08/16 16:06:42, 4215, 4215, 4215, 4215, 4215, 4215, 4215, 4215, 4215,14305, 421.50, 421.50, 421.50, 421.50, 421.50, 421.50, 421.50, 421.50, 421.50, 421.50
11/08/16 16:06:44, 4220, 4220, 4220, 4220, 4220, 4220, 4220, 4220, 4220,14310, 422.00, 422.00, 422.00, 422.00, 422.00, 422.00, 422.00, 422.00, 422.00, 422.00
11/08/16 16:06:46, 4225, 4225, 4225, 4225, 4225, 4225, 4225, 4225, 4225,14315, 422.50, 422.50, 422.50, 422.50, 422.50, 422.50, 422.50, 422.50, 422.50, 422.50
11/08/16 16:06:48, 4230, 4230, 4230, 4230, 4230, 4230, 4230, 4230, 4230,14320, 423.00, 423.00, 423.00, 423.00, 423.00, 423.00, 423.00, 423.00, 423.00, 423.00
11/08/16 16:06:50, 4235, 4235, 4235, 4235, 4235, 4235, 4235, 4235, 4235,14325, 423.50, 423.50, 423.50, 423.50, 423.50, 423.50, 423.50, 423.50, 423.50, 423.50
11/08/16 16:06:52, 4240, 4240, 4240, 4240, 4240, 4240, 4240, 4240, 4240,14330, 424.00, 424.00, 424.00, 424.00, 424.00, 424.00, 424.00, 424.00, 424.00, 424.00
11/08/16 16:06:54, 4245, 4245, 4245, 4245, 4245, 4245, 4245, 4245, 4245,14335, 424.50, 424.50, 424.50, 424.50, 424.50, 424.50, 424.50, 424.50, 424.50, 424.50
11/08/16 16:06:56, 4250, 4250, 4250, 4250, 4250, 4250, 4250, 4250, 4250,14340, 425.00, 425.00, 425.00, 425.00, 425.00, 425.00, 425.00, 425.00, 425.00, 425.00
11/08/16 16:06:58, 4255, 4255, 4255, 4255, 4255, 4255, 4255, 4255, 4255,14345, 425.50, 425.50, 425.50, 425.50, 425.50, 425.50, 425.50, 425.50, 425.50, 425.50
11/08/16 16:07:00, 4260, 4260, 4260, 4260, 4260, 4260, 4260, 4260, 4260,14350, 426.00, 426.00, 426.00, 426.00, 426.00, 426.00, 426.00, 426.00, 426.00, 426.00
11/08/16 16:07:02, 4265, 4265, 4265, 4265, 4265, 4265, 4265, 4265, 4265,14355, 426.50, 426.50, 426.50, 426.50, 426.50, 426.50, 426.50, 426.50, 426.50, 426.50
11/08/16 16:07:04, 4270, 4270, 4270, 4270, 4270, 4270, 4270, 4270, 4270,14360, 427.00, 427.00, 427.00, 427.00, 427.00, 427.00, 427.00, 427.00, 427.00, 427.00
11/08/16 16:07:06, 4275, 4275, 4275, 4275, 4275, 4275, 4275, 4275, 4275,14365, 427.50, 427.50, 427.50, 427.50, 427.50, 427.50, 427.50, 427.50, 427.50, 427.50
11/08/16 16:07:08, 4280, 4280, 4280, 4280, 4280, 4280, 4280, 4280, 4280,14370, 428.00, 428.00, 428.00, 428.00, 428.00, 428.00, 428.00, 428.00, 428.00, 428.00
11/08/16 16:07:10, 4285, 4285, 4285, 4285, 4285, 4285, 4285, 4285, 4285,14375, 428.50, 428.50, 428.50, 428.50, 428.50, 428.50, 428.50, 428.50, 428.50, 428.50
11/08/16 16:07:12, 4290, 4290, 4290, 4290, 4290, 4290, 4290, 4290, 4290,14380, 429.00, 429.00, 429.00, 429.00, 429.00, 429.00, 429.00, 429.00, 429.00, 429.00
11/08/16 16:07:14, 4295, 4295, 4295, 4295, 4295, 4295, 4295, 4295, 4295,14385, 429.50, 429.50, 429.50, 429.50, 429.50, 429.50, 429.50, 429.50, 429.50, 429.50
11/08/16 16:07:16, 4300, 4300, 4300, 4300, 4300, 4300, 4300, 4300, 4300,14390, 430.00, 430.00, 430.00, 430.00, 430.00, 430.00, 430.00, 430.00, 430.00, 430.00
11/08/16 16:07:18, 4305, 4305, 4305, 4305, 4305, 4305, 4305, 4305, 4305,14395, 430.50, 430.50, 430.50, 430.50, 430.50, 430.50, 430.50, 430.50, 430.50, 430.50
11/08/16 16:07:20, 4310, 4310, 4310, 4310, 4310, 4310, 4310, 4310, 4310,14400, 431.00, 431.00, 431.00, 431.00, 431.00, 431.00, 431.00, 431.00, 431.00, 431.00
11/08/16 16:07:22, 4315, 4315, 4315, 4315, 4315, 4315, 4315, 4315, 4315,14405, 431.50, 431.50, 431.50, 431.50, 431.50, 431.50, 431.50, 431.50, 431.50, 431.50
11/08/16 16:07:24, 4320, 4320, 4320, 4320, 4320, 4320, 4320, 4320, 4320,14410, 432.00, 432.00, 432.00, 432.00, 432.00, 432.00, 432.00, 432.00, 432.00, 432.00
11/08/16 16:07:26, 4325, 4325, 4325, 4325, 4325, 4325, 4325, 4325, 4325,14415, 432.50, 432.50, 432.50, 432.50, 432.50, 432.50, 432.50, 432.50, 432.50, 432.50
11/08/16 16:07:28, 4330, 4330, 4330, 4330, 4330, 4330, 4330, 4330, 4330,14420, 433.00, 433.00, 433.00, 433.00, 433.00, 433.00, 433.00, 433.00, 433.00, 433.00
11/08/16 16:07:30, 4335, 4335, 4335, 4335, 4335, 4335, 4335, 4335, 4335,14425, 433.50, 433.50, 433.50, 433.50, 433.50, 433.50, 433.50, 433.50, 433.50, 433.50
11/08/16 16:07:32, 4340, 4340, 4340, 4340, 4340, 4340, 4340, 4340, 4340,14430, 434.00, 434.00, 434.00, 434.00, 434.00, 434.00, 434.00, 434.00, 434.00, 434.00
11/08/16 16:07:34, 4345, 4345, 4345, 4345, 4345, 4345, 4345, 4345, 4345,14435, 434.50, 434.50, 434.50, 434.50, 434.50, 434.50, 434.50, 434.50, 434.50, 434.50
11/08/16 16:07:36, 4350, 4350, 4350, 4350, 4350, 4350, 4350, 4350, 4350,14440, 435.00, 435.00, 435.00, 435.00, 435.00, 435.00, 435.00, 435.00, 435.00, 435.00
11/08/16 16:07:38, 4355, 4355, 4355, 4355, 4355, 4355, 4355, 4355, 4355,14445, 435.50, 435.50, 435.50, 435.50, 435.50, 435.50, 435.50, 435.50, 435.50, 435.50
